,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi
0,O=C1NCC=C1,O=C1NC=CC1,6.0,-1180.0814610930652,-1180.4305387668194,0.3490776737542092,-1179.9588275441095,-1180.1763962985312,0.2175687544217908,0.12263354895571865,0.254142468288137,0.13150891933241837
1,CN(CC=C1)C1=O,CN(C=CC1)C1=O,7.0,-1475.801901988041,-1475.8447234641892,0.04282147614821952,-1475.5308919414467,-1475.8136704038548,0.2827784624080323,0.271010046594256,0.031053060334443217,-0.23995698625981277
2,O=C(C1c2ccccc2)OC(c2ccccc2)=C1c1ccccc1,O=C(C(c1ccccc1)=C1c2ccccc2)OC1c1ccccc1,24.0,-4865.62890202938,-4858.409105695701,-7.21979633367846,-4869.823576331457,-4857.661017239378,-12.162559092078482,-4.194674302077146,0.7480884563228756,4.942762758400022
3,O=C1OC=CC1,O=C1OCC=C1,6.0,-1108.8544734802113,-1108.9311752387514,0.07670175854013905,-1110.6129451614277,-1110.5257015039597,-0.08724365746797957,-1.758471681216406,-1.5945262652082874,0.16394541600811863
4,O=C1OC(c2ccccc2)=CC1,O=C(C=C1)OC1c1ccccc1,12.0,-2365.2300339664225,-2364.850120235952,-0.37991373047043453,-2361.6101426547257,-2359.1578215727554,-2.45232108197024,3.619891311696847,5.692298663196652,2.0724073514998054
5,O=C1OCC=C1,O=C1OC=CC1,6.0,-1110.6129451614277,-1110.525349627922,-0.08759553350569149,-1108.854496698066,-1108.9308233627137,0.076326664647695,1.758448463361674,1.5945262652082874,-0.1639221981533865
6,C/C=C/CC(C)=O,CC/C=C\C(C)=O,7.0,-1720.6897815070392,-1720.8441327553967,0.15435124835744318,-1721.8113618202206,-1720.799620436617,-1.0117413836035212,-1.1215803131813118,0.04451231877965256,1.1660926319609644
7,O=C1CC=CC1,OC1=CC=CC1,6.0,-1295.6815559398167,-1295.9216204763895,0.2400645365728451,-1279.6858311676847,-1278.8156947136831,-0.8701364540015675,15.995724772132007,17.10592576270642,1.1102009905744126
8,O=C1CC=CCC1,OC1=CC=CCC1,7.0,-1595.0462650070028,-1594.987574693859,-0.0586903131438703,-1581.1668259757246,-1580.143684040033,-1.023141935691683,13.879439031278253,14.843890653826065,0.9644516225478128
9,Oc1ccc(CCCO2)c2n1,O=C1NC(OCCC2)=C2C=C1,11.0,-2208.9761456605024,-2209.6898535620007,0.7137079014983101,-2215.082320496605,-2213.7415301990395,-1.3407902975654906,-6.106174836102582,-4.051676637038781,2.0544981990638007
10,Oc1ccc(CCO2)c2n1,O=C1NC(OCC2)=C2C=C1,10.0,-1908.0332879170348,-1908.0706868143866,0.03739889735174984,-1911.1250553328232,-1910.6096483650006,-0.5154069678226278,-3.091767415788354,-2.538961550613976,0.5528058651743777
11,CC(C)C1=C(C)CCC1,CC(CCC1)C1=C(C)C,9.0,-2515.9902648993084,-2515.5171058454484,-0.47315905385994483,-2513.5471339463857,-2512.7591014613145,-0.7880324850711986,2.443130952922729,2.758004384133983,0.3148734312112538
12,CC(C(C)=O)C1=C(C)CCC1,CC(CCC1)/C1=C(/C)\C(C)=O,11.0,-2783.723467634093,-2783.1578908187184,-0.5655768153746976,-2780.014245328691,-2780.731529600193,0.7172842715021943,3.7092223054023634,2.4263612185254715,-1.282861086876892
13,CC(C)C1=C(C)CCCC1,CC(CCCC1)C1=C(C)C,10.0,-2813.7726216042583,-2814.422604589689,0.6499829854305972,-2811.3576237835805,-2811.6406726349865,0.28304885140596525,2.414997820677854,2.781931954702486,0.36693413402463193
14,CC(C(C)=O)C1=C(C)CCCC1,CC(CCCC1)/C1=C(/C)\C(C)=O,12.0,-3081.8589264300044,-3082.7500756506897,0.8911492206852927,-3077.632272990142,-3078.5648620573133,0.9325890671711932,4.226653439862275,4.185213593376375,-0.04143984648590049
15,CC(C)C1=C(C)CCCCC1,CC(CCCCC1)C1=C(C)C,11.0,-3103.008304922414,-3105.5977386599016,2.589433737487525,-3100.0950150062176,-3098.1098165759045,-1.9851984303131758,2.9132899161963905,7.487922083997091,4.574632167800701
16,CC(C)/C1=C(\C)/CCCCCC1,CC(CCCCCC1)C1=C(C)C,12.0,-3393.8114228200848,-3397.290306443672,3.4788836235870804,-3394.711117038315,-3392.7275298617546,-1.983587176560377,-0.8996942182302519,4.5627765819172055,5.462470800147457
17,CCC1=CCOC=C1,C/C=C1/C=COCC1,8.0,-1870.9213629922822,-1869.8636347559986,-1.0577282362835376,-1874.0515157901007,-1874.4570245532025,0.40550876310180684,-3.130152797818482,-4.593389797203827,-1.4632369993853445
18,CCC1=CCOc2c1cccc2,C/C=C1/c(cccc2)c2OCC1,12.0,-2678.422888172905,-2677.511332987179,-0.911555185726229,-2678.5093740386387,-2677.271529467431,-1.2378445712079156,-0.08648586573372086,0.23980351974796577,0.3262893854816866
19,OC1=CCCC1,O=C1CCCC1,6.0,-1425.406909243342,-1425.5230192700199,0.11611002667791581,-1443.7381345434476,-1443.8589277227932,0.12079317934558276,-18.331225300105643,-18.33590845277331,-0.0046831526676669455
20,OC1=CCCCC1,O=C1CCCCC1,7.0,-1727.518750620661,-1726.8043850213642,-0.7143655992967979,-1743.2904369403157,-1744.2933278511962,1.0028909108805237,-15.771686319654691,-17.488942829832013,-1.7172565101773216
21,OC1=CCCCCC1,O=C1CCCCCC1,8.0,-2018.750449958846,-2018.3308673153012,-0.4195826435447998,-2034.2894124674679,-2034.843706016327,0.5542935488590501,-15.538962508621808,-16.512838701025657,-0.9738761924038499
22,CCOC(C(CCC1)=C1O)=O,CCOC(C(CCC1)C1=O)=O,11.0,-2413.202781312896,-2410.8030195140313,-2.3997617988648017,-2415.2560795352388,-2415.429485658787,0.17340612354837504,-2.053298222342619,-4.6264661447557955,-2.5731679224131767
23,CCOC(C(CCCC1)=C1O)=O,CCOC(C(CCCC1)C1=O)=O,12.0,-2714.7339787613346,-2712.8410946846247,-1.8928840767098336,-2714.47999681177,-2716.401376434901,1.921379623131088,0.2539819495646043,-3.5602817502763173,-3.8142636998409216
24,CC(C(CCC1)=C1O)=O,CC(C(CCC1)C1=O)=O,9.0,-1995.2746371953338,-1993.6673480131171,-1.6072891822166184,-2009.3234680165087,-2008.7045945497039,-0.618873466804871,-14.048830821174988,-15.037246536586736,-0.9884157154117474
25,CC(C(CCCC1)=C1O)=O,CC(C(CCCC1)C1=O)=O,10.0,-2294.705888622131,-2294.7486722369813,0.04278361485012283,-2306.582558376402,-2308.493126210759,1.9105678343566979,-11.876669754271006,-13.744453973777581,-1.867784219506575
26,CC(C(CCC1)=C1O)=O,C/C(/O)=C(\CCC1)/C1=O,9.0,-1995.2746371953338,-1993.6676998891544,-1.6069373061793613,-1991.8965572869488,-1992.5372981177807,0.6407408308318736,3.3780799083849615,1.1304017713737267,-2.247678137011235
27,CC(C(CCCC1)=C1O)=O,C/C(/O)=C(\CCCC1)/C1=O,10.0,-2294.660726137813,-2291.8265176812233,-2.8342084565897494,-2287.2195430937845,-2287.9768178898707,0.7572747960862216,7.4411830440285485,3.8496997913525774,-3.591483252675971
28,OC(CCCC1CC2)=C1C2=O,O=C(CCC1CCC2)C1C2=O,11.0,-2461.3338979566893,-2461.3062037746868,-0.02769418200250584,-2469.781862220716,-2473.1763900332185,3.3945278125024743,-8.447964264026723,-11.870186258531703,-3.42222199450498
29,OC(CCC1CC2)=C1C2=O,O=C(CCC1CC2)C1C2=O,10.0,-2155.559287545339,-2154.489652011016,-1.0696355343229698,-2173.8077675637023,-2173.1424248358107,-0.6653427278915842,-18.248480018363352,-18.652772824794738,-0.40429280643138554
30,CC=O,C=CO,3.0,-675.8241261737946,-675.965348534613,0.14122236081834671,-660.8555565992407,-659.8307325896984,-1.0248240095422716,14.968569574553953,16.13461594491457,1.1660463703606183
31,CC(c1ccccc1)=O,C=C(c1ccccc1)O,9.0,-1935.039235427872,-1935.3827770529547,0.34354162508270747,-1915.1996907057755,-1914.8182617148907,-0.3814289908848423,19.839544722096434,20.564515338063984,0.7249706159675497
32,CCC(C)=O,C/C=C(/C)\O,5.0,-1275.8011912746415,-1275.8734832237699,0.07229194912838466,-1259.7696884223292,-1259.0067451977454,-0.7629432245837506,16.031502852312315,16.86673802602445,0.8352351737121353
33,CC(C)C=O,CC(C)=CO,5.0,-1269.5531767070681,-1269.3410805203696,-0.21209618669854535,-1253.7460982255438,-1253.7507728213984,0.004674595854567087,15.807078481524286,15.590307698971174,-0.21677078255311244
34,CC(C)C(C)=O,CC(C)=C(C)O,6.0,-1573.4215902943954,-1573.7840524711828,0.3624621767874032,-1554.8416447117365,-1554.2276619813638,-0.6139827303727543,18.579945582658866,19.556390489819023,0.9764449071601575
35,CC(C)C(c1ccccc1)=O,CC(C)=C(c1ccccc1)O,11.0,-2527.523346070554,-2526.890443138632,-0.6329029319222172,-2508.8215827012245,-2506.587723572678,-2.2338591285465554,18.701763369329456,20.302719565953794,1.6009561966243382
36,O=CCc1ccccc1,O/C=C\c1ccccc1,9.0,-1924.8639044997574,-1924.1690155429046,-0.6948889568527647,-1912.5353664283646,-1911.7805158807205,-0.7548505476440823,12.328538071392813,12.388499662184131,0.059961590791317576
37,CC(Cc1ccccc1)=O,C/C(/O)=C/c1ccccc1,10.0,-2228.936908138387,-2229.9053078705856,0.9683997321985771,-2213.828050035842,-2213.9899546817137,0.1619046458718003,15.108858102545128,15.915353188871904,0.8064950863267768
38,O=C(Cc1ccccc1)c1ccccc1,O/C(/c1ccccc1)=C\c1ccccc1,15.0,-3182.9473907790825,-3182.5428237176898,-0.4045670613927541,-3167.8775066624685,-3164.6347965268606,-3.242710135607922,15.069884116614048,17.908027190829216,2.838143074215168
39,O=CC(c1ccccc1)c1ccccc1,OC=C(c1ccccc1)c1ccccc1,15.0,-3172.584406907857,-3176.4215881644373,3.837181256580152,-3163.245910691413,-3163.2054760613905,-0.04043463002244607,9.338496216444128,13.216112103046726,3.877615886602598
40,COCC(c1ccccc1)=O,CO/C=C(/c1ccccc1)\O,11.0,-2316.51356831516,-2316.886249401949,0.3726810867892709,-2302.790485819502,-2301.23075666698,-1.559729152521868,13.723082495657764,15.655492734968902,1.9324102393111389
41,O=C(C1)Cc2c1cccc2,OC(C1)=Cc2c1cccc2,10.0,-2103.293636367026,-2103.194042913276,-0.09959345375000339,-2086.6800645119088,-2086.496469292415,-0.18359521949378177,16.613571855117243,16.69757362086102,0.08400176574377838
42,O=C(CC1)c2c1cccc2,OC1=CCc2c1cccc2,10.0,-2106.416061385679,-2106.5627281609804,0.14666677530158267,-2087.801490457751,-2086.8469378260456,-0.9545526317051554,18.61457092792807,19.71579033493481,1.101219407006738
43,CCC(C)=O,CCC(O)=C,5.0,-1275.801098403223,-1275.8733952547607,0.07229685153765786,-1256.0493880647075,-1255.9177134310685,-0.13167463363902243,19.751710338515522,19.955681823692203,0.2039714851766803
44,O=CC1c(cccc2)c2-c2c1cccc2,OC=C1c(cccc2)c2-c2c1cccc2,15.0,-3054.410664665912,-3053.860701072765,-0.5499635931469129,-3046.177238988385,-3039.0780368495125,-7.0992021388724424,8.233425677527066,14.782664223252596,6.5492385457255295
45,CC(C1c(cccc2)c2-c2c1cccc2)=O,CC(O)=C1c(cccc2)c2-c2c1cccc2,16.0,-3358.30903367304,-3356.1190506430103,-2.1899830300299072,-3345.3581015849622,-3340.1716767346998,-5.186424850262483,12.950932088077934,15.94737390831051,2.996441820232576
46,O=C(C1c(cccc2)c2-c2c1cccc2)c1ccccc1,OC(c1ccccc1)=C1c(cccc2)c2-c2c1cccc2,21.0,-4309.781575581848,-4295.130518803052,-14.651056778796374,-4299.244807354386,-4284.703376175463,-14.541431178922721,10.536768227462744,10.427142627589092,-0.10962559987365239
47,O=C(CC(N1)=O)NC1=O,OC(NC(N1)=O)=CC1=O,9.0,-1470.5513766244787,-1470.8724511433036,0.32107451882484384,-1450.0168908879482,-1449.4716144324414,-0.545276455506837,20.53448573653054,21.400836710862222,0.8663509743316808
48,CC(C(NC(N1)=O)=O)C1=O,CC(C(NC(N1)=O)=O)=C1O,10.0,-1768.3862652850466,-1768.759620634204,0.37335534915746393,-1754.6925897658425,-1754.1497275455026,-0.5428622203398845,13.693675519204135,14.609893088701483,0.9162175694973484
49,CCC(C(NC(N1)=O)=O)C1=O,CCC(C(NC(N1)=O)=O)=C1O,11.0,-2063.87251336925,-2064.127181756568,0.2546683873179063,-2050.8578997372283,-2050.0354261335006,-0.822473603727758,13.014613632021792,14.091755623067456,1.0771419910456643
50,CC(C)C(C(NC(N1)=O)=O)C1=O,CC(C)C(C(NC(N1)=O)=O)=C1O,12.0,-2359.7614060449096,-2359.364372806933,-0.39703323797675694,-2346.284731459379,-2344.807085185881,-1.4776462734980669,13.476674585530418,14.557287621051728,1.08061303552131
51,O=C(C(c1ccccc1)C(N1)=O)NC1=O,OC(NC(N1)=O)=C(c2ccccc2)C1=O,15.0,-2717.233258609396,-2713.216722354957,-4.016536254439416,-2700.904415412917,-2697.7362879487837,-3.1681274641332493,16.328843196479284,15.480434406173117,-0.8484087903061663
52,CC(C)(CC(C1)=O)CC1=O,CC(C)(C1)CC(O)=CC1=O,10.0,-2306.639022933912,-2307.165497920208,0.5264749862958524,-2296.3651636057284,-2295.34070367055,-1.0244599351785837,10.27385932818379,11.824794249658225,1.5509349214744361
53,CCC(C(CC(C)(C)C1)=O)C1=O,CCC(C(CC(C)(C)C1)=O)=C1O,12.0,-2899.192054197133,-2899.6459253123326,0.4538711151994903,-2894.301309991076,-2893.8028477669477,-0.4984622241281613,4.890744206057207,5.843077545384858,0.9523333393276516
54,O=C(C1c2ccccc2)c(cccc2)c2C1=O,OC(c(cccc1)c1C1=O)=C1c1ccccc1,17.0,-3324.5889517905875,-3327.8187165523314,3.2297647617438088,-3311.685020789723,-3312.0610038283858,0.3759830386629801,12.903931000864759,15.757712723945588,2.8537817230808287
55,CC(C(c1c2cccc1)=O)C2=O,CC(C(c1c2cccc1)=O)=C2O,12.0,-2374.237018182763,-2374.206680018589,-0.0303381641742817,-2359.6821668593648,-2358.0224935368524,-1.6596733225123899,14.554851323398452,16.18418648173656,1.6293351583381082
56,O=C(C(C(c1ccccc1)=O)c1ccccc1)c1ccccc1,O/C(/c1ccccc1)=C(\C(c1ccccc1)=O)/c1ccccc1,23.0,-4696.8347281084025,-4682.588261525371,-14.246466583031179,-4682.78310800765,-4673.677000868547,-9.106107139103187,14.051620100752189,8.911260656824197,-5.140359443927991
57,CC(/C(/C)=N/C)C(C)=O,C/C(/C(C)=O)=C(\C)/NC,9.0,-2189.4373977678906,-2189.8158949480835,0.3784971801928805,-2193.7074773733425,-2194.0320736327853,0.324596259442842,-4.270079605451883,-4.216178684701845,0.053900920750038495
58,CCOC(CC1=Nc(cccc2)c2NC1=O)=O,CCOC(/C=C1\Nc(cccc2)c2NC1=O)=O,17.0,-3293.9750666909754,-3294.3391190615416,0.36405237056624173,-3295.2487327102344,-3296.07809044026,0.8293577300255492,-1.2736660192590534,-1.738971378718361,-0.4653053594593075
59,CCOC(C(C)C1=Nc(cccc2)c2NC1=O)=O,CCOC(/C(/C)=C1\Nc(cccc2)c2NC1=O)=O,18.0,-3589.8360038195824,-3590.366095878709,0.5300920591266731,-3587.9375059093077,-3593.135008420014,5.197502510706272,1.8984979102747275,-2.7689125413048714,-4.667410451579599
60,CC(C)C(Cc1nc2ccccc2cc1C)=O,CC(C)C(/C=C1/Nc(cccc2)c2C=C1C)=O,17.0,-3791.7084001306343,-3791.866501410318,0.1581012796837058,-3775.1576871545203,-3778.0947770436132,2.937089889092931,16.550712976114028,13.771724366704802,-2.7789886094092253
61,CC(C(Cc1ccccc1)c1nc2ccccc2cc1)=O,CC(/C(/Cc1ccccc1)=C1/Nc(cccc2)c2C=C1)=O,21.0,-4444.733309202909,-4444.255583614988,-0.4777255879216682,-4435.417885254785,-4431.88502963073,-3.5328556240547186,9.31542394812459,12.37055398425764,3.0551300361330505
62,CC(C(C(C)(C)C)=O)c1nc2ccccc2cc1,CC(C)(C)C(/C(/C)=C1/Nc(cccc2)c2C=C1)=O,18.0,-4086.324943929339,-4084.378236610045,-1.9467073192940916,-4069.3879348661076,-4068.257739691146,-1.1301951749615,16.93700906323147,16.12049691889888,-0.8165121443325916
63,Cc1n[nH]cc1,Cc1ccn[nH]1,6.0,-1238.202636612065,-1238.0368686641568,-0.1657679479080798,-1238.2169557507566,-1238.2593422890445,0.04238653828792849,-0.014319138691689659,-0.22247362488769795,-0.2081544861960083
64,c1c[nH]nc1-c1ccccc1,c1c(-c2ccccc2)[nH]nc1,11.0,-2192.675452545339,-2191.9966466922365,-0.6788058531024035,-2192.2040900188767,-2191.090917770986,-1.113172247890816,0.47136252646214416,0.9057289212505566,0.43436639478841244
65,Cc1cc(-c2ccccc2)n[nH]1,Cc1n[nH]c(-c2ccccc2)c1,12.0,-2493.097656265656,-2493.001261939865,-0.09639432579115237,-2492.55094240157,-2492.472040379041,-0.07890202252883682,0.5467138640860867,0.5292215608237711,-0.017492303262315545
66,Oc1cc2ccccc2cn1,O=C1NC=C(C=CC=C2)C2=C1,11.0,-2137.74462429792,-2137.239457072819,-0.5051672251011041,-2137.0326407536904,-2136.4387631488457,-0.5938776048446925,0.7119835442294971,0.8006939239730855,0.08871037974358842
67,Cc1nc(O)cc2ccccc12,CC(N1)=C(C=CC=C2)C2=CC1=O,12.0,-2443.102671330167,-2442.479428249208,-0.6232430809591278,-2437.3919454343577,-2437.466426276949,0.07448084259112875,5.710725895809446,5.01300197225919,-0.6977239235502566
68,CCOC(C(C(C)=NO1)C1=O)=O,CCOC(C1=C(C)NOC1=O)=O,12.0,-2232.525751605323,-2233.1327148891205,0.6069632837975405,-2231.659819279326,-2231.298033228126,-0.36178605119994245,0.8659323259971643,1.8346816609946472,0.968749334997483
69,CC(C)=O,CC(O)=C,4.0,-978.4981237958104,-978.738976577685,0.24085278187453696,-957.6397666145924,-958.5778871169375,0.9381205023451002,20.858357181218025,20.161089460747462,-0.6972677204705633
70,CC(C)C(C)=O,CC(C)C(O)=C,6.0,-1573.4215319360253,-1573.7822930909942,0.3607611549689409,-1552.7743128674738,-1552.3409026667775,-0.4334102006962439,20.64721906855152,21.441390424216706,0.7941713556651848
71,CC(C)(C)C(C)=O,CC(C)(C)C(O)=C,7.0,-1869.9719350589066,-1870.1280695983914,0.15613453948481038,-1849.2045297283623,-1847.7441792069767,-1.4603505213856351,20.767405330544307,22.383890391414752,1.6164850608704455
72,O=C1CCCCC1,OC1=CCCCC1,7.0,-1743.2904369403157,-1744.293503789215,1.0030668488993797,-1727.51874622807,-1726.8070240916477,-0.7117221364223951,15.771690712245572,17.486479697567347,1.7147889853217748
73,O=C(CCC1)c2c1cccc2,OC1=CCCc2c1cccc2,11.0,-2406.14085609678,-2406.2536142215504,0.11275812477015279,-2388.0160406254863,-2386.6938809093717,-1.3221597161145837,18.124815471293914,19.55973331217865,1.4349178408847365
74,O=C1CCCC1,OC1=CCCC1,6.0,-1443.7381345434476,-1443.8589277227932,0.12079317934558276,-1425.406909243342,-1425.5230192700199,0.11611002667791581,18.331225300105643,18.33590845277331,0.0046831526676669455
75,CC(c(cc1)ccc1OC)=O,COc(cc1)ccc1C(O)=C,11.0,-2325.940451123524,-2326.4479529146147,0.5075017910908173,-2304.0643557793937,-2302.8419970439827,-1.222358735411035,21.876095344130135,23.605955870631988,1.7298605265018523
76,CC(c(cc1)ccc1[N+]([O-])=O)=O,C=C(c(cc1)ccc1[N+]([O-])=O)O,12.0,-2121.557112487548,-2121.556166130864,-0.0009463566839258419,-2103.2710528093085,-2102.9839729187197,-0.2870798905887568,18.286059678239326,18.572193212144157,0.286133533904831
77,O=C(Cc1ccccc1)c1ccco1,O/C(/c1ccco1)=C\c1ccccc1,14.0,-2811.109331763661,-2808.447221654097,-2.662110109563855,-2796.5636458436084,-2796.576683519528,0.013037675919804315,14.54568592005262,11.87053813456896,-2.6751477854836594
78,O=C(Cc1ccccc1)c1ccncc1,O/C(/c1ccncc1)=C\c1ccccc1,15.0,-3052.252649664307,-3052.181900496508,-0.07074916779856721,-3038.258063272077,-3035.451602404133,-2.8064608679437697,13.994586392229849,16.73029809237505,2.7357117001452025
79,O=C(Cc1ccccc1)c1cnccc1,O/C(/c1cnccc1)=C\c1ccccc1,15.0,-3053.3172408221394,-3053.5133994234743,0.1961586013349006,-3037.850144463482,-3034.3530454141783,-3.49709904930387,15.467096358657273,19.160354009296043,3.6932576506387704
80,O=C(Cc1ccccc1)c1ncccc1,O/C(/c1ncccc1)=C\c1ccccc1,15.0,-3055.7569581234998,-3051.8891396330732,-3.8678184904265436,-3046.1423464433174,-3042.383912224473,-3.758434218844286,9.614611680182406,9.505227408600149,-0.1093842715822575
81,O=C(Cc1ccccc1)c1nccnc1,O/C(/c1nccnc1)=C\c1ccccc1,15.0,-2922.590001619207,-2917.8528711972594,-4.737130421947768,-2912.8974055716644,-2909.494231857771,-3.403173713893466,9.692596047542793,8.35863933948849,-1.333956708054302
82,CCOC(C(Cc1ccccc1)=O)=O,CCOC(/C(/O)=C/c1ccccc1)=O,14.0,-2896.954265516148,-2897.18613587022,0.2318703540718161,-2891.400719448457,-2887.729819230871,-3.6709002175862224,5.553546067691059,9.456316639349097,3.9027705716580385
83,O=C(Cc1cnccc1)c1ccccc1,O/C(/c1ccccc1)=C\c1cnccc1,15.0,-3053.550141590782,-3052.9004313656587,-0.6497102251232718,-3038.865618572202,-3034.980792265581,-3.8848263066211075,14.684523018579966,17.919639100077802,3.2351160814978357
84,O=C(Cc1ccncc1)c1ccccc1,O/C(/c1ccccc1)=C\c1ccncc1,15.0,-3053.8998444629524,-3052.141082876125,-1.7587615868274042,-3039.93355310052,-3037.1525711707704,-2.780981929749487,13.966291362432457,14.98851170535454,1.0222203429220826
85,O=C(Cc1ncccc1)c1ccccc1,O/C(/c1ccccc1)=C\c1ncccc1,15.0,-3056.903127395357,-3053.591164027824,-3.311963367532826,-3040.840827633162,-3036.4562084920008,-4.384619141161238,16.062299762194925,17.134955535823337,1.0726557736284121
86,O=C(Cc1nccnc1)c1ccccc1,O/C(/c1ccccc1)=C\c1nccnc1,15.0,-2924.2766705288122,-2920.2528417129497,-4.023828815862544,-2909.533510515002,-2904.6321847057206,-4.9013258092813885,14.743160013810211,15.620657007229056,0.8774969934188448
87,CC(Cc1ccnc2ccccc12)=O,C/C(/O)=C/c1ccnc2ccccc12,14.0,-2897.270321964134,-2897.6347778183917,0.36445585425781246,-2881.499002737581,-2882.138508990517,0.6395062529359166,15.771319226552805,15.496268827874701,-0.2750503986781041
88,O=C(Cc1ccnc2ccccc12)c1ncccc1,O/C(/c1ncccc1)=C\c1ccnc2ccccc12,19.0,-3722.964837071413,-3717.458794460975,-5.506042610438271,-3713.388869934693,-3716.9376660490193,3.548796114326251,9.57596713672001,0.5211284119554875,-9.054838724764522
89,COC(C(Cc1ccnc2ccccc12)=O)=O,COC(/C(/O)=C/c1ccnc2ccccc12)=O,17.0,-3265.5327899039544,-3271.236345924938,5.703556020983797,-3258.451523703865,-3257.906577861688,-0.5449458421767304,7.081266200089431,13.329768063249958,6.248501863160527
90,O=C(Cc1ccnc2ccccc12)c1ccccc1,O/C(/c1ccccc1)=C\c1ccnc2ccccc12,19.0,-3849.915829054427,-3848.6174206598075,-1.2984083946194005,-3835.1245742044757,-3838.797967949469,3.6733937449930636,14.791254849951201,9.819452710338737,-4.971802139612464
91,CCCOC(C(Cc1ccnc2ccccc12)=O)=O,CCCOC(/C(/O)=C/c1ccnc2ccccc12)=O,19.0,-3860.994987718682,-3865.0468647398793,4.05187702119747,-3854.137939438593,-3852.468000141255,-1.66993929733826,6.857048280088748,12.578864598624477,5.72181631853573
92,CC(Cc1ncccc1)=O,C/C(/O)=C/c1ncccc1,10.0,-2101.5606931454845,-2101.457006852766,-0.10368629271852114,-2086.9622976846745,-2087.9022140633533,0.9399163786788449,14.598395460810025,13.554792789412659,-1.043602671397366
93,CCOC(C(Cc1cn2nccc2nc1)=O)=O,CCOC(/C(/O)=C/c1cn2nccc2nc1)=O,17.0,-3125.834086777737,-3123.770024755106,-2.0640620226308783,-3121.415985845003,-3116.496747054155,-4.919238790847885,4.418100932733978,7.273277700950985,2.8551767682170066
94,CC(C)(C)C(Cc1ncccc1)=O,CC(C)(C)/C(/O)=C/c1ncccc1,13.0,-2992.0204992995605,-2992.986146536509,0.9656472369483708,-2989.130089633817,-2986.6031152111473,-2.5269744226698094,2.890409665743391,6.383031325361571,3.4926216596181803
95,CCOC(C)=O,CCOC(O)=C,6.0,-1389.1969308126504,-1389.2424005494781,0.04546973682772659,-1355.9421107970152,-1356.3865033356572,0.4443925386419778,33.25482001563523,32.85589721382098,-0.3989228018142512
96,CCC(O)=O,CC=C(O)O,5.0,-1095.8020136725113,-1095.8796531523762,0.07763947986495623,-1062.008803705985,-1063.4424004545062,1.4335967485212677,33.79320996652632,32.43725269787001,-1.3559572686563115
97,CC(N)=O,C=C(N)O,4.0,-864.6508963431395,-864.248982195604,-0.40191414753553545,-832.2999340711151,-833.6228354641969,1.3229013930817928,32.35096227202439,30.62614673140706,-1.7248155406173282
98,CC(NC)=O,CNC(O)=C,5.0,-1154.3746891605979,-1153.896534416796,-0.47815474380195155,-1123.7226742761172,-1123.2828792847301,-0.4397949913870889,30.65201488448065,30.613655132065787,-0.03835975241486267
99,OC(C(O)=O)c1ccccc1,OC(c1ccccc1)=C(O)O,11.0,-2143.6532227498446,-2143.440568486648,-0.21265426319678227,-2111.1347537263528,-2113.252595391288,2.1178416649354403,32.51846902349189,30.187973095359666,-2.3304959281322226
100,N#CC(C(O)=O)c1ccccc1,N#CC(c1ccccc1)=C(O)O,12.0,-2236.0431090110465,-2235.960918542792,-0.08219046825433907,-2217.7871961429896,-2218.3104646116176,0.5232684686279754,18.25591286805684,17.650453931174525,-0.6054589368823144
101,OC(C1=CC=CC1)=O,OC(O)=C1C=CC=C1,8.0,-1567.899661755841,-1568.1420720813894,0.24241032554846242,-1541.9699487093112,-1543.1428630391608,1.1729143298496183,25.92971304652974,24.999209042228586,-0.9305040043011559
102,OC(C1=CCc2c1cccc2)=O,OC(O)=C(C=C1)c2c1cccc2,12.0,-2374.128366799933,-2374.671156388461,0.5427895885281941,-2347.681925429541,-2347.7295916176777,0.04766618813664536,26.446441370391767,26.941564770783316,0.4951234003915488
103,CC(CC(OC)=O)=O,C/C(/O)=C/C(OC)=O,8.0,-1651.0967239018717,-1653.0054236173826,1.9086997155109202,-1635.4057114552,-1635.855865225991,0.45015377079107566,15.69101244667172,17.149558391391565,1.4585459447198446
104,O=C(C1)C=CNC1=O,OC(C=CN1)=CC1=O,8.0,-1454.8401419257107,-1456.3386512477728,1.498509322062091,-1450.3413043690591,-1449.900815229526,-0.44048913953315605,4.4988375566515515,6.437836018246799,1.9389984615952471
105,CC(C(C)=O)=O,CC(C(O)=C)=O,6.0,-1243.5985653521448,-1243.4937622580776,-0.10480309406716515,-1232.2989482899968,-1232.3266243230335,0.027676033036641456,11.299617062147945,11.167137935044138,-0.1324791271038066
106,O=C(CCCC1)C1=O,OC1=CCCCC1=O,8.0,-1703.9914136817351,-1705.0232582826693,1.0318446009341642,-1695.4103101051323,-1696.4695036802311,1.0591935750987886,8.5811035766028,8.553754602438175,-0.02734897416462445
107,O=C(CC=CC=C1)C1=O,OC1=CC=CC=CC1=O,9.0,-1706.7984855211025,-1707.3129156605155,0.5144301394129798,-1653.6510096365344,-1652.727617485554,-0.9233921509803622,53.147475884568166,54.58529817496151,1.437822290393342
